,time,fav_count,id,lang,possibly_sensitive,source,text,user.id,user.name,user.handle,user.location,classifier_dilbert.label,classifier_dilbert.score,classifier_bert.label,classifier_bert.score
0,Fri Dec 16 19:30:00 +0000 2022,0,1.603834848207962e+18,en,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@CP24 What could possibly go wrong?,9.59536113185579e+17,Daisy E. Birch,DaisyBirch59,Ottawa Ontario Canada,,,,
0,Fri Dec 16 19:30:00 +0000 2022,0,1.6038348481284014e+18,en,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Explore the #Odd with @OddTagDan this Saturday December 17th at 7:30pm PT/10:30pm ET. 

Join your host @BellaLaRue1… https://t.co/118ahe7tOC",1.442840869732696e+18,@OddTagDan,OddTagDan,"Ottawa, Ontario CANADA",,,,
0,Fri Dec 16 19:29:54 +0000 2022,0,1.6038348252358902e+18,en,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@CraigDyyc @karir26 @jannarden Grade 8 science was hard for you, clearly. https://t.co/dG2P2t00CE",1.2712052330420347e+18,🇨🇦Unacceptable Ben🇳🇱,BeanSauce84,"Ottawa, Ontario",,,,
0,Fri Dec 16 19:29:49 +0000 2022,0,1.603834802993496e+18,en,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@Thug_shaker @AlphaRobster @MenasLG Oh yeah it is more fun, like a true survival open world game, you can die at any moment!",1473582985.0,Usama Javaid 🇵🇸,JavaidUsama,"Ottawa, Ontario",,,,
0,Fri Dec 16 19:29:46 +0000 2022,0,1.6038347892445676e+18,en,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Hopefully Orleans got more than 3.5 cm on snow ❄  #ottnews https://t.co/J2s8g00pV8,221487691.0,Dan Istead 🇨🇦,isteadde,"Ottawa, Ontario, Canada",,,,
0,Fri Dec 16 19:29:45 +0000 2022,0,1.603834786518143e+18,en,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","important question #HBAR fam

do you have Clubhouse? 🤔",18497606.0,brandon.hbar,itsbrandond,"Ottawa, Canada",,,,
0,Fri Dec 16 19:29:39 +0000 2022,0,1.603834759808942e+18,fr,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Ce cours destiné aux conseillers municipaux peut vous aider à acquérir et à affiner rapidement votre compréhension… https://t.co/tym5sdzpi6,8.643230517894636e+17,CAAF | FCAR,CAAF_FCAR,"Ottawa, Ontario",,,,
0,Fri Dec 16 19:29:38 +0000 2022,0,1.6038347580388147e+18,fr,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Un comité d'audit efficace peut éliminer le gaspillage et l'inefficacité et apporter des améliorations aux programm… https://t.co/E8gVKK41b8,8.643230517894636e+17,CAAF | FCAR,CAAF_FCAR,"Ottawa, Ontario",,,,
0,Fri Dec 16 19:29:38 +0000 2022,0,1.6038347554258944e+18,fr,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Le comité d'audit ne semble peut-être pas aussi intéressant que certains comités axés sur des sujets du jour, mais… https://t.co/ksKK043mao",8.643230517894636e+17,CAAF | FCAR,CAAF_FCAR,"Ottawa, Ontario",,,,
0,Fri Dec 16 19:29:36 +0000 2022,0,1.6038347500613796e+18,fr,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Félicitations aux membres des comités d'audit nouvellement nommés dans les municipalités de l'Ontario ! Le comité j… https://t.co/02fPXtTElc,8.643230517894636e+17,CAAF | FCAR,CAAF_FCAR,"Ottawa, Ontario",,,,
0,Fri Dec 16 19:29:35 +0000 2022,0,1.603834744361595e+18,und,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@cerealpancake 💀,21986661.0,Luc Nakashoji,nakashojiart,"Ottawa, Ontario",,,,
0,Fri Dec 16 19:29:35 +0000 2022,0,1.6038347423438602e+18,en,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@fanCRTCProfling @Pagmenzies Are you renting out your shed yet? 😁,218307802.0,François Caron 🇨🇦 (💉❎5️⃣),Milnoc,"Ottawa, Ontario",,,,
0,Fri Dec 16 19:29:32 +0000 2022,22,1.60383472989943e+18,ar,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",اللي يزعل اكتر من الخساره انك تبقى مش مصدق انك تقدر ترجع و تكسب و انت بتلعب زايد واحد و لسه فاضل على الماتش نص ساعه,2468807097.0,Peter,MegallyPeter,"Ottawa, Canada",,,,
0,Fri Dec 16 19:29:29 +0000 2022,0,1.60383472098227e+18,en,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@23MAlyssa This is how parity dies.,3078624582.0,Jordy 🇨🇦,JordyRen93,"Ottawa, Ontario",,,,
0,Fri Dec 16 19:29:27 +0000 2022,0,1.6038347119896822e+18,en,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",One of our volunteers 🌹#16December #can #Canadian #Canada #Christmas #Donations #explore #ottawa https://t.co/CFbv2bkK6t,189878497.0,Meals on Wheels,MOWOttawa,"Ottawa, Ontario, Canada",,,,
0,Fri Dec 16 19:29:24 +0000 2022,0,1.6038346970621542e+18,en,False,"<a href=""http://rachelhammer.com"" rel=""nofollow"">RachelHammer.com</a>",New Listing: 1138 Rocky Harbour Crescent - https://t.co/ijuSOTHNOl,85899115.0,Rachel Hammer,rachelhammer,"Ottawa, Canada",,,,
0,Fri Dec 16 19:29:20 +0000 2022,0,1.6038346795886346e+18,und,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@JewishOttawa https://t.co/YmeTF20qAc,1.3214984538480067e+18,John Benjamin,JohnBen37872668,"Ottawa, Ontario",,,,
0,Fri Dec 16 19:29:14 +0000 2022,0,1.6038346580215726e+18,en,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Spent the last several weeks at my mum's place (a woman who fiercely shielded me from caffeine my whole childhood/y… https://t.co/sQGjS3BgEy,8.051854049578189e+17,huma zafar,electricspectra,"Ottawa, Ontario",,,,
0,Fri Dec 16 19:29:13 +0000 2022,0,1.6038346524602204e+18,en,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@dion_jason Yeah but you are far.,224290005.0,Fernando Melo,FernandoLeft,"Ottawa, Ontario",,,,
0,Fri Dec 16 19:29:09 +0000 2022,0,1.6038346338749645e+18,en,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@NHL_Watcher @primetimesens So when you lose all year, and are the worst club you get to take part in a bottom 4-6… https://t.co/bfefxTehOS",3078624582.0,Jordy 🇨🇦,JordyRen93,"Ottawa, Ontario",,,,
0,Fri Dec 16 19:29:07 +0000 2022,0,1.6038346287665644e+18,en,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@harrenhal Aww, they are starting to look at home.",2603798600.0,Trahan,scantrahan,Ottawa,,,,
0,Fri Dec 16 19:29:06 +0000 2022,0,1.6038346218749542e+18,en,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@fanCRTCProfling @Pagmenzies At least I'm not in Elon Musk's position. How many billions has he lost within a few d… https://t.co/t9LaGX50BO,218307802.0,François Caron 🇨🇦 (💉❎5️⃣),Milnoc,"Ottawa, Ontario",,,,
0,Fri Dec 16 19:29:03 +0000 2022,0,1.6038346084363796e+18,en,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@bruce_arthur Do really think people who like him for trying to cure blindness are going to go 'oh I really liked h… https://t.co/5gt5t1ve3p,1178949776.0,Jon Mark,gonzo_jon,Ottawa,,,,
0,Fri Dec 16 19:29:01 +0000 2022,1,1.6038346035375636e+18,en,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@mchkzn Their French Onion Soup is super delicious. https://t.co/nUgGBS2PGO,537734794.0,Caleshea,CallieMarfurt,"Ottawa, Ontario",,,,
0,Fri Dec 16 19:29:01 +0000 2022,0,1.6038345999388508e+18,en,False,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","David Crane: Big money to scale up our most promising, young companies often from the United States #cdnpoli 

Many… https://t.co/z3eaU7n3E3",159255994.0,The Hill Times,TheHillTimes,"Ottawa, ON, Canada",,,,
0,Fri Dec 16 19:28:59 +0000 2022,0,1.6038345951405466e+18,en,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Check out this 5/5⭐️ review of my upcoming book, Tales of the Alénarian: Legends of War.

""This is a novel I am ver… https://t.co/PGPARKzgm8",9.490449418624246e+17,Caleb Teal,AuthorCalebTeal,"Ottawa, Ontario, Canada",,,,
0,Fri Dec 16 19:28:58 +0000 2022,1,1.6038345896292516e+18,en,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Thrilled to announce that we'll be presenting our Bye Bye Buckthorn project at the 2023 @oninvasives conference!… https://t.co/FxyXZaifgw,1.0286926917129216e+18,Friends of Carlington Woods,CarlingtonHill,"Ottawa, Ontario",,,,
0,Fri Dec 16 19:28:50 +0000 2022,0,1.6038345536211517e+18,en,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",I hate how we've normalized @ottawacity leaving a five foot wall of snow that weights hundred of pounds anytime the… https://t.co/VTIWjPFFer,16621125.0,Christopher,cseal,"Ottawa, Ontario, Canada",,,,
0,Fri Dec 16 19:28:49 +0000 2022,0,1.603834550974546e+18,en,False,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",@RayHarridan I have to agree with Guinan (too much to mine there!). I’d also like to get the deep back stories on N… https://t.co/woHEmyFh1R,9.853093305461105e+17,Curious Silliness : 💉💉💉💉 🇺🇦,Oakbriarist,Ottawa,,,,
0,Fri Dec 16 19:28:46 +0000 2022,0,1.6038345371459256e+18,und,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://t.co/hT5SiyfgEL,426334438.0,Jacqueline 🇺🇦,maggiekenney,"Ottawa, ON",,,,
0,Fri Dec 16 19:28:45 +0000 2022,3,1.6038345364035338e+18,en,False,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Calling all shovellers!  Remember to push this heavy snow and do not throw it.  This will reduce the impacts on you… https://t.co/5kaSWvOPjF,213416643.0,Ottawa Paramedic Svc | Service paramédic d'Ottawa,OttawaParamedic,"Ottawa, Ontario, Canada",,,,
0,Fri Dec 16 19:28:43 +0000 2022,2,1.603834524953084e+18,en,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Re-vitalizing our downtown core won't be accomplished by forcing some workers to commute to far-away offices.

Inst… https://t.co/5kDocqNkcT",1.2067266901955543e+18,Horizon Ottawa,HorizonOttawa,"Ottawa, Ontario",,,,
0,Fri Dec 16 19:28:41 +0000 2022,0,1.603834516677722e+18,en,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@jeangaijin @spoonfed24 @Lakoustic @aaronhoyland I guess some people don’t understand the power of herbs.. not thei… https://t.co/tPMPYFafj1,313031045.0,Ashley Mathieu,AshleyMathieu_,"Ottawa, Ontario",,,,
0,Fri Dec 16 19:28:39 +0000 2022,1,1.6038345102814085e+18,en,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@krisster8 Nope ..,1.4904820950466806e+18,Hugh Jackman🇨🇦🇺🇲🇳🇱🇦🇺,BruceRi81726656,Ottawa on ,,,,
0,Fri Dec 16 19:28:37 +0000 2022,0,1.603834500475134e+18,en,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@1stBrewerUKnow @crownchannel @PlayVALORANT You pay for twitter? 😂,536820746.0,N8,NateRFMuir,"Ottawa, Ontario",,,,
0,Fri Dec 16 19:28:35 +0000 2022,0,1.6038344941332316e+18,en,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@MarkBourrie @MarkBourrle @pressprogress That's so shitty. Sorry.,17385685.0,"Yoni Freedhoff, MD",YoniFreedhoff,"Ottawa, Ontario",,,,
0,Fri Dec 16 19:28:32 +0000 2022,0,1.6038344780649595e+18,en,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",I've had garrett nolan blocked on tiktok for years at this point and he still shows up on my feed from people duetting him 🤢,1.1368219308565709e+18,muscle gay wannabe,augustwinds95,"ottawa, ontario, CA",,,,
0,Fri Dec 16 19:28:31 +0000 2022,0,1.6038344744662467e+18,fr,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@StavrosPapaioa2 @AmLu100 La guerre sera longue et pas du tout populaire!💯,1.4001200866613207e+18,Aaron Kakesse,AaronKakesse,"Ottawa, Ontario",,,,
0,Fri Dec 16 19:28:29 +0000 2022,0,1.603834466660647e+18,en,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Another amazing display of kindness from our corporate member @GrahamBuilds, great job everyone!… https://t.co/gjpCnvM8kb",374096551.0,CdnConstructionAssoc,ConstructionCAN,Ottawa,,,,
0,Fri Dec 16 19:28:26 +0000 2022,0,1.603834453914157e+18,und,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@Gerashchenko_en @ZelenskyyUa 👏👏👏👏👏,1.3899468608282993e+18,Georlex,Georlex1,Ottawa,,,,
0,Fri Dec 16 19:28:25 +0000 2022,0,1.603834450835538e+18,en,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@MajorAlter I saw a lot of other creatives getting tons of interaction and they don't have it,1.348026029944746e+18,Jayb,jaybdzn,"Gatineau, Canada",,,,
0,Fri Dec 16 19:28:17 +0000 2022,0,1.6038344187533066e+18,en,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",TFW you're grading an assignment that clearly took the student a lot of time but it's still terrible. https://t.co/YkUfjdwlLw,16750823.0,"Phyllis L. F. Rippey, Ph.D.",sociomama,"Ottawa, ON",,,,
0,Fri Dec 16 19:28:15 +0000 2022,3,1.6038344107086316e+18,en,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@binx_pixelland @HelloFutureBuzz @TMCC_Patches @Charles_hbar @XRP_OWL @BattyHattie_NFT @chasker @HBAR_foundation… https://t.co/YSoxSKaD3k,18497606.0,brandon.hbar,itsbrandond,"Ottawa, Canada",,,,
0,Fri Dec 16 19:28:10 +0000 2022,1,1.60383438808875e+18,en,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","""LCT Heading for the Beach."" https://t.co/cUyFTJvJmj",1.1080632271104573e+18,OTD Canadian Military History,OTDCanMilHis,"Ottawa, Ontario",,,,
0,Fri Dec 16 19:28:06 +0000 2022,0,1.603834370413953e+18,en,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Our elves are busy behind the scenes!

Online orders for The Campus Store will continue to be filled (on a reduced… https://t.co/ZxY5H96jOZ",81972828.0,Algonquin College Campus Services,ACCampusService,"Ottawa, Ontario, Canada",,,,
0,Fri Dec 16 19:28:05 +0000 2022,3,1.6038343688201175e+18,en,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",The story has now been updated with a change to the quote. So the question is - did @MichelSaba misquote… https://t.co/E7GZr6x1Gf,1337647838.0,Jacqui Budden,JacquiDelaney,Ottawa,,,,
0,Fri Dec 16 19:28:04 +0000 2022,0,1.6038343642902692e+18,en,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@Duke_113 @nilikm @ottawacity @OttFire Said another man , who does not even have a clue as to what misogyny is obviously.",270351331.0,Don Foreman,EndBlockadeCuba,Ottawa,,,,
0,Fri Dec 16 19:28:04 +0000 2022,0,1.603834361085821e+18,fr,False,"<a href=""http://octranspo1.com"" rel=""nofollow"">OC Transpo Direct</a>",90 Hurdman : Le trajet est annulé entre station Greenboro 14h35 et station Hurdman 15h07. Prochain trajet est 15 minutes plus tard.,444791191.0,OC Transpo Direct,OCTranspoDirect,"Ottawa, Ontario, Canada",,,,
0,Fri Dec 16 19:28:03 +0000 2022,0,1.603834356396589e+18,de,False,"<a href=""https://planefence.com/planefence"" rel=""nofollow"">ADSB Docker Planefence</a>","ICAO: C051E6
Flt: ACA873
First seen: 2022/12/16 14:25:36
Min Alt: 37626 ft AGL
Min Dist: 3.59 km

#yow #madfolk… https://t.co/Tne7rAGmu5",7.550554681842401e+17,Ciel d'Aylmer,Ciel_Aylmer_QC,"Gatineau, Québec",,,,
0,Fri Dec 16 19:44:26 +0000 2022,0,1.603838480639234e+18,en,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@BernJordanMP Alfie! What a sweet boy.,87674057.0,Maddy Eisenberg,maddyeisenberg,"Ottawa, Ontario",POSITIVE,0.9979476332664491,5 stars,0.7090854048728941
0,Fri Dec 16 19:44:24 +0000 2022,0,1.6038384710507643e+18,en,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@OttawaCitizen @SNCLavalin did this.  They retain the majority of downtown contacts and needed a way to extract cor… https://t.co/5A3RZUHGAM,1.5848953227818025e+18,Buck Hollywood,rickyells,"Ottawa, Ontario",NEGATIVE,0.9952060580253601,4 stars,0.38865715265274003
0,Fri Dec 16 19:44:19 +0000 2022,0,1.603838452138709e+18,und,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@bartikadutta2 https://t.co/4Gx7IwEqGj,133482732.0,DAVE MARTIN 🇨🇦,DAVET800,OTTAWA CANADA,NEGATIVE,0.9895688891410821,5 stars,0.25090059638023304
0,Fri Dec 16 19:44:17 +0000 2022,0,1.603838444823892e+18,en,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@CodyGunzXXX2 Hot ya anytime,77144536.0,Mark Perry,Mark_Perry123,"Ottawa, Ontario",POSITIVE,0.672595381736755,5 stars,0.5942302942276001
0,Fri Dec 16 19:44:17 +0000 2022,0,1.6038384431207834e+18,en,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@MJ_Goldstein I never advocated for ""peaceful nazism""??? 
I said ""now we're talkin"" because I was finally given inf… https://t.co/J1QPnDzRAc",3078624582.0,Jordy 🇨🇦,JordyRen93,"Ottawa, Ontario",NEGATIVE,0.9701656103134151,1 star,0.5138285756111141
0,Fri Dec 16 19:44:16 +0000 2022,0,1.603838441472594e+18,und,False,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",@professeurfle 👀,188525020.0,Wayne Mageau,WayneMageau,gatineau,NEGATIVE,0.942218363285064,5 stars,0.36722117662429804
0,Fri Dec 16 19:44:11 +0000 2022,0,1.6038384188946555e+18,en,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@fanCRTCProfling @LeMisterGabe @Pagmenzies Unless I can move back to Montreal where going car-less is actually pref… https://t.co/UdgayxGQnR,218307802.0,François Caron 🇨🇦 (💉❎5️⃣),Milnoc,"Ottawa, Ontario",NEGATIVE,0.9985942244529721,1 star,0.417741000652313
0,Fri Dec 16 19:44:10 +0000 2022,0,1.603838415174148e+18,en,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",The icons on my desktop keep playing peekaboo.,184415723.0,Mitchell,BytownPhoto,"Ottawa, Canada",POSITIVE,0.8320544958114621,5 stars,0.462785959243774
0,Fri Dec 16 19:44:10 +0000 2022,0,1.6038384137104957e+18,en,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@derek_inman @HydroOne Hi Derek, please send us a DM and I'll see if I can help you get connected to the right people. Thanks!",9656132.0,Hydro Ottawa,hydroottawa,"Ottawa, Canada",POSITIVE,0.998836815357208,5 stars,0.372679203748703
0,Fri Dec 16 19:44:10 +0000 2022,0,1.6038384128884122e+18,fr,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@_FightYourWayUp Toi aussi tu es très belle en dedans!💕

De ton jeune âge, tu
pourrais montrer à
vivre à bien du
mo… https://t.co/e7aWxCnQTl",1.4937955160643502e+18,Annie P 🇨🇦🇺🇦💙🇺🇲🌊🌊🌊,sleuth68,"Ottawa, Ontario",NEGATIVE,0.950532793998718,5 stars,0.62706834077835
